"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0021799","cerebral cortex radially oriented cell migration",31,-0.570609102089879,-1.89319423565684,0.00101536241724081,0.0174497283991528,0.0146395411376014,3712,"tags=42%, list=19%, signal=34%","1600/285025/23380/57178/2737/8851/89927/85458/79143/5454/26468/1499/153090"
"GO:0000380","alternative mRNA splicing, via spliceosome",68,-0.460364253880081,-1.76824827443534,0.00101536241724081,0.0174497283991528,0.0146395411376014,2901,"tags=40%, list=15%, signal=34%","54715/4686/22916/7072/9967/58517/1660/10521/83989/3191/51341/10656/8621/10658/5978/4858/3192/10181/5725/29890/6421/23028/4670/4857/9939/6431/9513"
"GO:0007059","chromosome segregation",398,-0.280989083464476,-1.39239956248972,0.00101852376671826,0.0174541893356419,0.0146432836636597,4133,"tags=30%, list=21%, signal=24%","5925/22933/3796/6598/3303/23212/151246/54801/9918/8467/9897/84101/996/9928/55920/54984/26112/245711/292/283489/259266/151648/8193/9275/2068/114791/4926/81620/64210/7405/85378/8239/51112/6599/8780/51652/1642/23383/83990/23137/196528/387893/388649/3832/10615/4605/1063/54617/10460/1062/5518/10609/6604/2316/51434/29117/23063/27436/23636/7156/23332/11044/220134/4288/2177/91782/55706/324/3837/129563/8940/11004/200942/10270/7517/8289/7273/1778/7153/6491/27183/23015/79903/25836/10919/80152/7756/3192/605/1060/55193/9700/10300/6597/9698/6602/1654/79172/7917/7329/57492/10664/6605/8658/7283/10982/3835/55755/7155/9371/29781/23354/91272/644186/1453/148479/898/150465/9031"
"GO:0000956","nuclear-transcribed mRNA catabolic process",124,-0.385414363956648,-1.64942893636762,0.00102684841743585,0.0175468557695358,0.0147210266542687,3583,"tags=34%, list=18%, signal=28%","115024/54464/56006/23318/9337/55571/80349/27161/255967/4686/23049/55181/26019/22916/4076/23293/9967/54512/1660/56478/11044/10957/28960/129563/23381/57690/3182/3184/3192/80153/26523/550643/51594/6499/22803/340719/4904/23016/9939/10642/57472/118460"
"GO:0032504","multicellular organism reproduction",725,-0.253139006982838,-1.31432756009271,0.00106773809904866,0.0181938942373306,0.0152638629695521,3638,"tags=25%, list=18%, signal=21%","84501/79173/157680/79084/63978/89766/10766/27067/51087/30812/7257/6714/4851/10491/7067/245711/285335/78995/3267/259266/84678/199223/283/11189/9444/55585/23318/5806/6092/221656/3010/4948/90853/5987/81629/64395/8239/51673/3714/51465/51460/644890/1642/1621/5104/147650/83990/771/6477/9463/102724560/994/51738/9148/7046/1543/9425/6662/57178/84132/4192/84515/23424/5889/64847/5518/23780/10732/5887/23064/89887/139886/51684/23139/4142/56262/4861/10983/596/8287/1788/55231/286128/8085/2177/9130/55706/599/598/9215/375189/811/6670/9191/6198/54585/23291/11020/5727/55723/6498/2120/203523/65010/5819/10370/10658/23633/79969/8648/23542/5127/8879/7153/79925/80314/6522/55810/10919/6751/166378/6777/9825/7073/22994/164091/25809/8312/135138/23157/4692/558/50487/7301/22887/22862/8672/22803/9698/10468/1654/1822/23598/668/1399/340719/63979/7917/5028/8932/7528/10664/8322/142/10336/546/6196/8382/1028/4313/29781/1499/55339/644186/54890/2/9612/3014/2119/140690/2649/4957/5566/9353/3248/23394/6422/5050/90780/1912/340784"
"GO:0071305","cellular response to vitamin D",19,-0.663237843563039,-1.91513247352142,0.00108045240056422,0.0183068202518135,0.0153586028415267,3679,"tags=53%, list=19%, signal=43%","6256/25959/6257/22938/4330/6591/8805/3371/2242/6422"
"GO:0031401","positive regulation of protein modification process",689,-0.256657928467295,-1.32761791097759,0.00107882916377596,0.0183068202518135,0.0153586028415267,4340,"tags=30%, list=22%, signal=24%","8915/6839/28996/6091/1464/54934/10826/5604/1856/4916/23077/493/1609/9693/8795/55765/55233/10273/57826/627/8613/9770/8467/6423/5170/114609/5879/253260/57214/6789/2074/754/51149/10585/27338/2768/25782/7337/1116/2043/9928/2246/148932/6714/10188/79444/2022/96459/2629/245711/4665/948/284/8829/57600/283/8482/8877/7786/146433/221927/57551/10899/1407/10318/29775/10645/2339/23181/55626/25/10533/63967/51429/673/5371/10892/5528/2254/54778/11261/26272/152110/133619/5601/22976/150696/5605/57561/8754/152/139285/83593/9181/8473/2146/9530/6662/55704/85453/2045/22863/3280/8321/1062/22943/254170/54625/355/284058/54838/10013/5515/8555/11337/5594/596/64223/5663/6416/7066/92597/26051/5871/80829/84922/84254/5629/5175/6885/2324/55683/79139/388630/29997/7415/121665/1859/205428/23141/144245/23118/7474/4296/3678/9759/187/57506/3572/4216/5217/6609/2534/331/5524/2932/1003/5747/23531/9344/7423/57609/868/26281/9475/126308/8312/5725/1857/1946/5071/4692/65992/92369/10075/1981/8099/5770/23028/51704/25999/10401/10253/1654/10865/1399/5028/9965/7157/208/11091/4038/1386/3654/5154/1453/9513/8503/2260/8091/3791/894/3054/23394/7132/9031/153090"
"GO:1902903","regulation of supramolecular fiber organization",355,-0.286831482193064,-1.40187393617235,0.00108696509927036,0.0183654355958181,0.0154077784917272,4332,"tags=34%, list=22%, signal=27%","9788/59341/10565/89848/9639/4868/5925/3303/7148/54801/50944/23616/26586/5879/253260/9897/23370/9793/136319/23325/6683/8936/25959/1496/54551/8829/55971/8440/163782/57175/57551/4133/4926/5987/7248/10810/8874/6050/25/51429/673/4281/28964/1410/9463/382/9535/389/5295/7046/9181/85358/9530/10152/157922/23271/91663/55704/10174/10013/2316/1073/64223/23332/5663/114822/4137/375189/324/2041/5629/2909/7454/8851/11117/1859/57580/10163/4130/6387/58526/89927/171024/29108/55243/5217/10382/1003/387680/118/9475/89795/11078/5071/23580/64857/79709/6711/165/25999/10300/402/119/5216/9647/3949/148170/2258/2242/2934/1639/55755/23354/6548/4131/4088/9353/6422/274/10391/23406"
"GO:1902117","positive regulation of organelle assembly",79,-0.427321304161144,-1.6928380554177,0.00109574822530258,0.0184619764011065,0.0154887719065327,4716,"tags=44%, list=24%, signal=34%","112574/9696/8408/22930/9924/23130/25782/6714/5305/11152/57787/90678/23300/4926/10807/79734/255967/5601/10615/9738/4076/55704/8396/9898/23636/153241/2909/6382/1778/6491/6624/2932/57472/4478/10801"
"GO:0010563","negative regulation of phosphorus metabolic process",329,-0.293659250087747,-1.42668370286367,0.00113436792261705,0.0190592822752558,0.0159898848016058,2685,"tags=23%, list=14%, signal=21%","867/7532/54900/5528/11261/1849/8725/10614/8692/91663/9655/22863/5518/22943/54625/5611/2281/51657/2887/7249/5515/4142/5663/26051/4137/5569/324/2041/1032/23141/57732/2192/5591/5783/29108/55243/56288/6609/55872/5524/2932/3192/9555/868/9475/7023/5071/3486/1981/199731/103/5770/80824/3315/10106/10253/4221/9647/1399/3843/81848/142/7157/1028/5154/1408/91272/5573/5167/90007/7070/1848/28951/9353/23394/6422/153090"
"GO:0006750","glutathione biosynthetic process",12,0.756048384639044,1.82557633511361,0.0011583280761044,0.0193980462005274,0.0162740925730111,2217,"tags=67%, list=11%, signal=59%","6505/79094/23657/4780/6506/494143/4258/2729"
"GO:0051640","organelle localization",565,-0.267143899622741,-1.36215742853956,0.00116098032122857,0.0193980462005274,0.0162740925730111,3869,"tags=27%, list=20%, signal=22%","7846/6860/25900/112755/26258/9341/55288/1600/4134/4744/6683/84080/51134/84501/9928/55920/474384/54984/9024/388552/245711/283489/4927/6812/259266/151648/9892/357/221927/84984/4133/203062/8027/4926/81620/3091/7405/51112/51652/128153/6284/867/23299/7514/8499/55341/54785/8927/8729/10615/79090/80184/1063/11336/10059/10749/22863/27445/1062/57584/8825/26985/23287/10013/56848/6854/79789/10490/3799/57617/27436/4935/23636/1759/23332/5663/6059/83696/5880/91782/5871/153241/4137/57488/324/23025/6585/3837/51566/1488/9919/23291/6382/11004/5819/1072/26286/1778/4669/9842/4928/27183/57555/81488/23277/56288/10239/7756/2647/1785/84823/9342/5108/92558/3192/63971/1060/11267/119032/5071/199953/50487/9368/9700/1487/488/8943/3916/23241/4001/126003/10300/23344/10253/23513/2242/3835/1639/4430/55755/3566/9371/1499/91272/10814/1453/4131/9927/9638/1000/274/150465/415117"
"GO:0043113","receptor clustering",51,-0.484534853968505,-1.7682042426774,0.0011697219105923,0.0194899647983732,0.0163512081626462,2975,"tags=35%, list=15%, signal=30%","2339/57728/9463/85358/8292/2316/57555/22865/975/9379/23513/1399/8831/2934/4038/56850/7070/1000"
"GO:2000781","positive regulation of double-strand break repair",84,-0.41516282818721,-1.66720995921973,0.00118657650025422,0.0197161813509093,0.0165409937255561,4270,"tags=42%, list=22%, signal=33%","6419/6598/55719/2074/84250/51149/84501/2305/8193/84787/9275/55183/64210/6599/1663/196528/55929/6604/29117/2521/7454/51548/8289/5591/80314/8914/605/84717/55193/6597/6602/57492/6605/142/7155"
"GO:0001708","cell fate specification",86,-0.399514036437506,-1.60641149544394,0.00119450462831828,0.0197932378494063,0.0166056406790136,2084,"tags=26%, list=11%, signal=23%","22943/51684/5663/324/2737/5727/7474/57459/10919/1108/26011/6608/54815/5454/440823/6913/1499/1107/6910/167826/6656/8324"
"GO:0098869","cellular oxidant detoxification",77,0.453610457643624,1.73746181673908,0.00120851427325237,0.0199284875214183,0.0167191091005258,2177,"tags=29%, list=11%, signal=26%","10587/119391/7295/10549/2950/9588/6415/4257/2877/4780/9403/493869/84817/348/9446/1728/5052/3049/11315/4258/55829/6647"
"GO:0060271","cilium assembly",348,-0.291291476075729,-1.41844084279292,0.00120929309149089,0.0199284875214183,0.0167191091005258,4633,"tags=32%, list=23%, signal=25%","9480/6792/55036/9696/11190/5990/4750/9786/10640/3784/160762/54903/22858/583/3911/4117/115704/200894/80173/255758/25981/79770/11092/4134/84080/51134/57562/25937/79819/4851/197335/4952/57787/26146/257236/23300/84984/127733/9851/79874/10807/57728/22897/79734/57216/11158/5991/644890/116143/83538/221421/55582/26140/9148/8729/23268/80184/8632/9738/85478/54919/55704/23059/84902/10938/10013/146754/2316/1952/56683/55112/8555/153241/375189/3983/5992/2909/3754/11020/55764/79969/79925/138162/27031/2932/9342/5108/10413/22994/150737/25809/23157/57539/50487/25930/30845/11188/80776/25814/2934/1639/8382/9371/1453/50807/27148/5116/10801/1641/4957"
"GO:1902373","negative regulation of mRNA catabolic process",64,-0.458905578808817,-1.73892949075809,0.0012436508869095,0.0204386887561767,0.0171471451016513,2548,"tags=34%, list=13%, signal=30%","3658/23185/1869/9967/4615/1660/115572/56478/2521/11044/8241/3182/1153/3184/3192/9641/23367/8148/51594/4904/10642/1994"
"GO:0010038","response to metal ion",294,0.32890681745826,1.52335948761894,0.00126023410861761,0.0206104167560438,0.0172912172075905,2240,"tags=18%, list=11%, signal=16%","4495/4496/4494/857/445/4493/999/7351/4499/664/1906/4502/6505/5563/5359/836/8820/5122/8826/64116/4331/2354/3779/4489/131034/2039/7134/114/8644/983/288/30819/4780/706/79901/567/1393/9633/468/4521/1728/85365/9474/801/7341/7057/11315/25932/2235/84059/1965/2729/1740"
"GO:0009792","embryo development ending in birth or egg hatching",597,-0.270147294817078,-1.38332085563084,0.00126095317809212,0.0206104167560438,0.0172912172075905,3535,"tags=26%, list=18%, signal=22%","113026/30812/4851/94/56006/4952/284/84678/60482/4695/2068/55746/3211/10672/9632/5930/2263/538/7248/4154/3091/203286/55626/3714/57728/9241/321/51733/6788/25/57680/56957/57216/5745/2254/23168/25831/81502/8178/655/3705/9817/4188/7046/4522/29924/6662/4524/9573/51294/1889/57178/81031/80790/79798/23059/3280/9644/8321/25942/23081/22943/8646/824/84700/27443/7249/55636/4097/55112/51684/728661/85407/5594/1969/5663/57498/10155/84667/6497/642658/598/79805/5100/2737/6670/6722/2821/5629/2909/8851/653/4618/5727/55723/6498/10370/2131/23213/10658/55764/54910/579/8648/7474/2530/6491/5591/29072/10365/63925/2186/25836/3955/27031/860/10413/57448/6830/65979/25809/8312/1857/140467/6608/5335/2303/7075/79718/23654/1627/55182/3340/5216/23513/6664/2033/4082/7157/1386/1028/6913/1954/1499/123920/4088/9968/27023/50861/2260/28982/23648/5566/9927/6422/6935/60681/2637"
"GO:0000724","double-strand break repair via homologous recombination",170,-0.345634029827149,-1.55423422984896,0.00126493532574271,0.02061947421231,0.0172988160080176,3827,"tags=28%, list=19%, signal=22%","2074/55317/84250/51149/64710/151987/55183/64210/4175/25/23137/196528/387893/55929/2073/79035/158880/54617/84515/5889/84464/23126/7156/2521/7454/51548/26168/7517/23503/80314/29072/8914/25836/56893/1108/84717/4796/6421/65123/23028/63979/7528/7158/142/29128/197370/3014"
"GO:1901888","regulation of cell junction assembly",189,-0.335308215626057,-1.5246159122173,0.001289926268748,0.020970017585187,0.0175929062087565,4243,"tags=38%, list=21%, signal=30%","2042/23316/23077/5786/9693/627/5879/2824/23767/55920/27067/6714/94/8829/23499/6092/261734/7162/7248/151306/25/51225/382/51738/1949/8473/2045/8321/22943/8292/11178/1969/23332/23768/6585/9076/84628/575/7474/57555/5783/187/22865/347902/5747/10160/2049/1108/9475/55209/6591/1946/1981/5818/8861/26050/2889/9748/9647/54413/1499/6548/4088/7070/6910/57633/5566/79834/3791/23394/6422"
"GO:0030516","regulation of axon extension",90,-0.416785392628243,-1.68006574551661,0.00129617507942215,0.0210148062068039,0.0176304818577098,3354,"tags=38%, list=17%, signal=32%","8829/8482/23499/4133/1982/23011/80031/25/2664/4099/55558/6049/25942/10013/4137/6585/6722/393/54910/6387/7474/2932/1785/57609/1002/57154/374946/3897/1954/4131/57611/23394/54437/150465"
"GO:0051961","negative regulation of nervous system development",141,-0.367916015106939,-1.60677510983395,0.00130216203129015,0.0210551199414255,0.0176643032767544,4133,"tags=38%, list=21%, signal=30%","5925/9693/22933/6405/10509/6860/1600/4851/8829/8482/6092/4133/4152/80031/9241/2664/4099/7533/655/1949/55558/6049/2045/3280/22943/10013/5663/6497/6585/5629/283659/393/54910/9706/7474/81559/5783/5978/5108/57609/9682/6664/3949/374946/2258/7157/8831/4038/1499/9921/7070/5530/54437"
"GO:0031330","negative regulation of cellular catabolic process",185,-0.342814983565647,-1.55915591406833,0.00132355905997333,0.0213437204979613,0.0179064262269285,3432,"tags=30%, list=17%, signal=25%","10949/9711/3607/7077/6625/140775/5987/7248/1982/64121/1611/3658/23185/1869/6774/9967/7076/4615/221937/7428/11178/7249/1660/115572/596/56478/64223/2521/11044/57602/8241/23118/9860/3182/10919/64802/56893/1153/3184/3192/84879/65125/9641/23367/8148/9682/1981/51594/5476/4904/2033/7157/10642/1994/9638"
"GO:1901987","regulation of cell cycle phase transition",404,-0.279312263953455,-1.3862124656626,0.00132962852051748,0.0213842661789108,0.0179404422385612,5152,"tags=38%, list=26%, signal=29%","51347/675/83695/7508/83903/51776/79960/23276/55274/57099/5781/10459/147841/144455/55198/9984/144715/988/84861/9577/1017/54888/197342/545/9510/677/9575/672/138151/29980/54443/26060/6419/1843/493/5925/5933/22933/6598/80169/2074/51149/5087/84101/26058/92002/9928/55920/25959/54984/8193/9275/2068/56257/9656/57551/116224/1407/81620/11073/51322/57165/26057/55626/79858/6599/63967/5371/1642/83990/56658/196528/26272/152110/9675/4582/994/25896/22976/1869/5514/1543/79035/2146/55031/1063/79791/6240/54617/255374/1062/84936/5889/25942/10116/6604/5515/51434/29117/8555/596/2177/5884/5569/4193/324/388112/199/51360/5629/3741/29086/29997/1032/7517/8289/84444/322/7027/6491/5591/27183/23476/8914/4330/7756/9344/1112/55904/605/9555/7023/55193/65992/1981/9700/65123/10106/6597/4998/6602/1654/57492/7158/6605/7157/1386/55755/1028/993/1021/3014/27339/22809/894"
"GO:0031589","cell-substrate adhesion",315,-0.297012873379365,-1.42800294712246,0.00133957423790343,0.0214867707759709,0.0180264390077446,4339,"tags=31%, list=22%, signal=24%","10018/4059/2042/56999/25890/5590/5786/3911/7148/5879/6789/51144/2824/9341/9928/55920/6714/1009/4851/9404/4091/94/948/284/8829/87/2651/23499/84962/23380/1308/10225/7248/1398/8874/25/673/4585/8499/3728/4289/5295/8754/26515/91663/6239/4192/10174/2316/136227/596/23332/8751/5880/811/6722/2041/11117/57580/11093/2192/3678/2932/5747/2049/9344/613/151887/9475/6480/11078/1946/482/558/7301/8861/402/9748/9647/1399/81848/3897/8322/1499/6548/1021/3655/4088/7070/182/57348/79834/3791/6422/10391/375567/8324"
"GO:0010755","regulation of plasminogen activation",16,0.707146879956794,1.86900354740174,0.0013458396407325,0.0215112158455028,0.0180469473270054,1916,"tags=38%, list=10%, signal=34%","6281/302/5054/5328/7057/5329"
"GO:0007264","small GTPase mediated signal transduction",455,-0.272690924230156,-1.37014398353755,0.001348250768704,0.0215112158455028,0.0180469473270054,4759,"tags=34%, list=24%, signal=26%","23221/1793/1017/889/9289/27289/10251/117289/8997/9101/55667/3845/3984/28512/6091/10565/128272/9639/8315/5925/6242/9693/55619/81704/6654/57826/23616/9170/5879/23108/23370/10564/55288/1600/2768/8936/2305/9928/25959/6714/4851/9826/11069/10188/85360/8829/57572/23362/253959/10672/23380/94134/80243/50649/23011/1398/171177/7410/8216/25/2664/26030/22808/867/28964/9909/55738/64121/11261/10451/3707/382/389/8729/23268/9181/8473/51291/10152/84033/55704/57584/57636/9046/9824/9922/23229/7249/139818/4924/23636/11337/4650/2782/84986/55114/5880/28988/23365/199/3837/2909/7454/4804/83892/1072/80728/393/57580/10163/1718/23096/5863/9411/10276/5900/11021/1122/392/9886/613/9475/9363/65979/2203/9743/199731/23580/57568/9828/57514/10235/10253/2889/1399/6494/11188/148170/81848/7157/8831/9732/10982/8567/50861/9353/9927/9266/152273/57381/55701/153090/3988"
"GO:0000725","recombinational repair",174,-0.341020567012296,-1.52964229551021,0.00135782944744118,0.021549720650023,0.0180792511346564,5125,"tags=35%, list=26%, signal=26%","675/83695/84893/4172/10459/254394/2072/79677/4171/56160/672/2237/55719/2074/55317/84250/51149/78995/64710/151987/55183/64210/4175/25/23137/196528/387893/55929/2073/79035/158880/54617/84515/5889/84464/23126/7156/2521/7454/51548/26168/7517/23503/80314/29072/8914/25836/56893/1108/84717/4796/6421/65123/23028/63979/7528/7158/142/29128/197370/3014"
"GO:0050679","positive regulation of epithelial cell proliferation",174,-0.340880956757491,-1.52901607594666,0.00135782944744118,0.021549720650023,0.0180792511346564,3552,"tags=30%, list=18%, signal=25%","2246/4851/94/8829/283/2263/538/3091/151306/9241/4831/8828/6667/2254/51738/7046/6662/6774/6239/4192/7428/10013/10765/5578/406919/26051/9420/1893/79805/5629/9076/2324/653/728/51548/284361/6387/7474/187/860/10413/7423/6608/5335/6664/1499/6431/6934/2260/3167/3791/6422/8324"
"GO:0048844","artery morphogenesis",60,-0.466338836735283,-1.74606042173829,0.00136884206158775,0.0216673289485535,0.0181779192333842,3512,"tags=45%, list=18%, signal=37%","4851/94/2022/8829/54567/4092/9241/8131/196528/7046/57178/3280/4192/4638/55636/6722/5629/10370/4669/4854/2303/3949/64220/182/4035/3248/60681"
"GO:0099068","postsynapse assembly",37,-0.546358512317889,-1.86392841713187,0.00137415937491515,0.021694405879566,0.0182006355666342,2914,"tags=46%, list=15%, signal=39%","1398/22829/51225/85358/2596/23229/11178/84628/7474/57555/22865/9379/57502/1399/4038/54413/1000"
"GO:0035264","multicellular organism growth",131,-0.368069184874518,-1.58786846304292,0.00138047734905269,0.0217370975250051,0.0182364519464277,5070,"tags=43%, list=26%, signal=32%","5914/5915/2475/55717/5781/5290/367/2648/677/55224/4882/583/80169/6654/5830/2074/137964/26058/25937/9518/2068/5930/91461/321/55777/51738/57468/6774/1735/55636/114789/596/8835/9215/5727/2131/8879/6491/10365/25836/6777/84879/8455/6608/79718/79068/1822/2033/5454/7157/546/1028/83931/22809/9462/28982"
"GO:0030193","regulation of blood coagulation",55,0.491466971356143,1.76958796906599,0.00139230127097718,0.0218660369319263,0.0183446263379541,1916,"tags=27%, list=10%, signal=25%","7035/857/302/1906/5054/3818/2150/928/2039/4780/5155/348/5328/7057/5329"
"GO:0006119","oxidative phosphorylation",137,0.391788618387041,1.64859583575759,0.00141107715485548,0.0221032007459784,0.0185435961633146,5262,"tags=41%, list=27%, signal=30%","29103/1349/4706/30968/54205/9167/4537/7388/983/4436/4697/4539/4513/891/4536/4710/4712/1327/4698/1350/790955/1329/11315/6390/4725/1345/6472/1347/4709/515/7381/1340/7386/4731/205327/522/6391/440567/4713/27069/4702/509/4723/521/4541/57017/498/51142/9377/107075310/6901/84300/400916/134145/51103/7385"
"GO:2000648","positive regulation of stem cell proliferation",41,-0.518182380364446,-1.8249853835412,0.00142729838947835,0.0222494466006914,0.0186662898899619,2625,"tags=46%, list=13%, signal=40%","2254/4054/7046/6662/342371/7066/11143/51548/7474/860/7073/3192/23028/6664/1499/898/3167/8091/3791"
"GO:0032869","cellular response to insulin stimulus",178,-0.334119804389084,-1.51140434574244,0.00142781153580497,0.0222494466006914,0.0186662898899619,5033,"tags=40%, list=25%, signal=30%","4691/2475/2058/5781/84275/9663/55198/5290/677/55667/3638/4641/26060/376497/5590/3480/5786/5925/84706/6654/5170/5584/6772/6714/5305/64900/64710/132864/3667/6720/6599/2549/7532/6667/5295/8473/64397/79746/5315/8396/10999/143686/2887/7249/5594/10499/1509/6198/6844/55023/8648/11132/5591/5970/9847/9640/55625/2932/9564/140710/10014/2203/29988/57727/5770/2303/2771/142/208/6548/5167/8503"
"GO:0045667","regulation of osteoblast differentiation",114,-0.37405497327945,-1.57939284957506,0.0014331420542489,0.0222748047966593,0.0186875642814341,3605,"tags=32%, list=18%, signal=27%","25937/4851/4091/10527/93/2263/2201/9241/4077/655/6662/8646/54857/51684/6497/2737/5727/222663/3572/860/5978/10413/5747/56975/6591/3399/4221/6664/25805/1499/1021/4088/5530/182/3488/5566/6422"
"GO:0042110","T cell activation",423,-0.278575087868635,-1.38802830774188,0.00144175424224438,0.022350906616237,0.0187514103020064,3264,"tags=24%, list=16%, signal=20%","283234/54567/8440/3662/140885/57089/538/7248/55626/4092/3714/25/6599/673/54900/10892/196528/3707/1949/5295/5532/3105/6097/6774/57178/79798/9655/3280/4192/6778/2281/6604/29117/55636/1209/596/5663/2177/5880/23240/79840/2737/6670/199/6722/7454/84807/3485/57580/8289/5591/6522/6541/4297/29108/3955/3572/2534/6777/975/860/29102/9092/868/55193/80381/8943/911/6597/9580/6602/4221/23598/23513/2319/57492/6605/25853/7157/2934/6666/1386/3566/29781/1499/1021/5573/1445/4478/4088/8503/9935/7070/5530/3956/6935/3988/28755/1947/8324"
"GO:0033275","actin-myosin filament sliding",11,0.755850936143655,1.76534041046885,0.00145146576751682,0.0224436159167446,0.0188291892557858,767,"tags=27%, list=4%, signal=26%","7168/29895/7134"
"GO:0001763","morphogenesis of a branching structure",172,-0.343797881961794,-1.53942460959454,0.00146205162059646,0.0225493346099684,0.0189178825077987,3925,"tags=35%, list=20%, signal=29%","6423/55366/6789/64478/5534/5087/64783/2246/30812/6714/4851/2022/8829/54567/9953/10672/2263/9241/25/5371/5361/655/6662/2045/4192/10116/80000/9955/10765/1969/596/55727/2737/6722/5629/5727/2131/23213/51548/23129/7474/29072/8914/10413/6591/6608/2303/7075/1282/10253/3371/2258/5154/1499/473/9353/3791/6299/6422/9500/2637"
"GO:0042326","negative regulation of phosphorylation",284,-0.306280146042246,-1.46234343540153,0.00146832333215791,0.0225881453783371,0.0189504430054247,4245,"tags=32%, list=21%, signal=26%","1843/4916/23530/5590/1609/5925/22933/5576/8613/9770/6423/5170/25937/5787/2022/2629/9711/284/26146/10527/8440/140775/140885/5987/4092/5570/25/867/7532/54900/5528/11261/1849/10614/8692/91663/9655/22863/5518/22943/54625/5611/2887/7249/5515/4142/5663/4137/5569/324/2041/1032/23141/57732/2192/5591/5783/29108/55243/56288/6609/55872/3192/9555/868/7023/5071/3486/1981/199731/103/5770/80824/3315/10106/10253/4221/9647/1399/3843/81848/1028/5573/5167/90007/7070/1848/28951/9353/23394/6422/153090"
"GO:0048608","reproductive structure development",252,-0.313490463455149,-1.47171406636693,0.00149219798651088,0.0228968645124055,0.019209444541711,3630,"tags=30%, list=18%, signal=25%","79084/7337/89766/30812/6714/4851/259266/283/9667/5806/6092/2263/5972/3295/57728/9241/6874/6599/867/2254/83990/655/7046/6662/22836/6240/10116/80000/2316/10765/55636/4142/596/8751/9420/642658/599/598/653/6382/5727/152006/10370/23213/1718/8648/7474/8879/25836/3955/6777/9825/558/7301/22862/10468/1822/23598/3371/668/1399/7536/8322/546/1028/4313/1499/2295/64220/2/7425/9353/3791/6299/6422"
"GO:0010507","negative regulation of autophagy",82,-0.413244567736959,-1.65598337354363,0.00150113987282498,0.0229754614123213,0.0192753838230158,3370,"tags=44%, list=17%, signal=37%","3082/2475/4170/5290/84861/8925/2801/57103/22933/9711/3607/6625/140775/5987/7248/1982/64121/1611/6774/221937/7428/11178/7249/596/64223/57602/23118/10919/56893/65125/9682/1981/5476/2033/7157/9638"
"GO:0032986","protein-DNA complex disassembly",19,-0.657081733557068,-1.8973563977178,0.00152101338738856,0.0232205470181274,0.019480999677106,2799,"tags=53%, list=14%, signal=45%","6599/83743/196528/6604/3159/8289/6597/6602/6749/6605"
"GO:0045747","positive regulation of Notch signaling pathway",44,-0.505557033911795,-1.8091557160021,0.00153138615236373,0.0233197157125768,0.0195641977733024,4477,"tags=50%, list=23%, signal=39%","100996763/6091/5584/55897/388677/6714/4851/25871/54567/6092/55589/3714/81619/6774/57178/3280/3955/3572/10413/22848/10098/182"
"GO:0000470","maturation of LSU-rRNA",28,0.600560842431358,1.84322407971245,0.00154434383217462,0.0234576468447736,0.0196799158198967,3952,"tags=64%, list=20%, signal=52%","55759/84154/6129/11224/4736/285855/51018/8886/26156/4809/80135/10412/6130/81887/9326/23481/23560/54680"
"GO:0009952","anterior/posterior pattern specification",164,-0.34174249637286,-1.52811355430133,0.00155663430980984,0.0235847742405698,0.0197865700151886,2399,"tags=26%, list=12%, signal=23%","7046/9573/3280/23424/22943/1952/85407/5663/10637/390992/84667/6497/6015/5100/2737/55502/6722/4618/7474/5591/4297/2186/3955/4300/6608/2303/8861/5090/1399/2033/23237/7528/7157/79971/1499/10220/10194/4088/9968/27023/23648/6422/2637"
"GO:0099054","presynapse assembly",42,-0.513322217178328,-1.81812596121442,0.00158677475424589,0.0239299991066741,0.0200761982267832,2725,"tags=40%, list=14%, signal=35%","22829/382/8927/1949/27445/8321/22943/84628/7474/57555/22865/10160/57502/1981/26050/4038/54413"
"GO:0018107","peptidyl-threonine phosphorylation",92,-0.415658870728441,-1.69259586263797,0.00158953544427626,0.0239299991066741,0.0200761982267832,5720,"tags=55%, list=29%, signal=40%","207/6872/51763/65267/161742/1020/27347/8445/85456/388228/51701/8444/6093/10114/85366/345611/117854/8408/1460/28996/1609/22933/5170/57214/9149/1116/204851/817/8877/4092/5528/7046/22853/5594/5578/8851/1859/7474/5591/56288/2932/790/65125/9475/8312/1981/199731/9943/10253/8658/1386"
"GO:0062207","regulation of pattern recognition receptor signaling pathway",109,-0.374642412823324,-1.56876236745251,0.00159931166099468,0.0239299991066741,0.0200761982267832,4292,"tags=35%, list=22%, signal=27%","26060/10612/22933/3303/197358/5170/55366/114609/55914/9867/26007/6714/57787/948/23098/3662/26057/8780/5610/5295/4615/5515/56919/6397/29997/79969/81559/3665/1452/57506/331/55666/85364/7301/9698/1654/153090/22900"
"GO:0045637","regulation of myeloid cell differentiation",174,-0.337642001318796,-1.51448779316388,0.0015968027138626,0.0239299991066741,0.0200761982267832,4256,"tags=30%, list=22%, signal=24%","10826/54997/2200/5925/3303/4352/57095/9770/6772/64783/10766/8294/6988/7030/146433/4211/4212/3091/80349/3707/23186/5295/6774/56834/3635/5196/5578/7066/140685/10272/8363/3665/5591/8367/6777/133522/60682/8359/50487/8364/8861/23774/10401/22985/2242/6886/51621/1499/1021/9935/5530/182/6422"
